"","X2","Y2","OTU_2","OTU_1","weight","X1","Y1","cor","group","Group","nodes","label"
"128",8.97950998696773,10.5114805722841,"ASV35","ASV14",0.869151584325704,2.46429296176699,12.3753878124522,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"129",8.97950998696773,10.5114805722841,"ASV35","ASV26",0.923256228819191,3.11755830348672,4.90412084887299,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"130",8.97950998696773,10.5114805722841,"ASV35","ASV8",0.876417500347692,3.54867977991418,7.24060006709476,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"131",8.97950998696773,10.5114805722841,"ASV35","ASV6",0.999389253418314,5.40256155712284,6.64841338234247,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"132",8.97950998696773,10.5114805722841,"ASV35","ASV11",0.790137472752361,7.16117627592954,8.78071533373539,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"133",8.97950998696773,10.5114805722841,"ASV35","ASV491",0.83912216151979,7.89864729169083,6.38112739065467,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"134",8.97950998696773,10.5114805722841,"ASV35","ASV129",-0.754923094545421,-7.78513342455585,3.26040193312049,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"135",8.97950998696773,10.5114805722841,"ASV35","ASV5",0.881673901146252,9.24063868240895,-4.73422378168536,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"136",8.97950998696773,10.5114805722841,"ASV35","ASV131",-0.728446865484154,4.26818792596257,14.7541774096955,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"137",4.26818792596257,14.7541774096955,"ASV131","ASV30",-0.721097109154206,0.839652109387818,5.14483918833587,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"138",4.26818792596257,14.7541774096955,"ASV131","ASV7",-0.795005344249897,-6.0110055153633,-0.615265516072697,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"139",4.26818792596257,14.7541774096955,"ASV131","ASV20",-0.833351916032579,-7.89248962764392,-2.03855591430393,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"140",4.26818792596257,14.7541774096955,"ASV131","ASV113",-0.727398642612664,-4.89714432113555,1.70411131536975,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"141",4.26818792596257,14.7541774096955,"ASV131","ASV2",-0.733598122995728,-11.6247249538978,1.54659065114101,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"142",4.26818792596257,14.7541774096955,"ASV131","ASV10",-0.805239322847931,-6.74559309299614,2.821545114676,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"143",7.89864729169083,6.38112739065467,"ASV491","ASV5",0.742766800578071,9.24063868240895,-4.73422378168536,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"144",-0.354751309651036,12.9382250067014,"ASV16","ASV21",0.966079320527845,5.08296458084059,12.2629482541419,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"145",-0.354751309651036,12.9382250067014,"ASV16","ASV14",0.924564749247972,2.46429296176699,12.3753878124522,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"146",-0.354751309651036,12.9382250067014,"ASV16","ASV26",1,3.11755830348672,4.90412084887299,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"147",-0.354751309651036,12.9382250067014,"ASV16","ASV118",0.765200611173011,6.73772956009644,14.796855488841,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
